ZINC48057063; 0.411; COc1cccc(c1)c1cc(=O)c2c(o1)c(C)ccc2
ZINC83428772; 0.410; O=c1cc(oc2c1cccc2Br)c1ccccc1
ZINC02476040; 0.410; Fc1c(c2cc(=O)c3c(o2)cccc3)c(F)c(c(c1F)F)F
ZINC00950328; 0.409; Cc1ccc2c(c1)c(=O)c(c(o2)c1ccc(o1)Br)O
ZINC01788339; 0.409; CCOc1ccccc1c1cc(=O)c2c(o1)c(C)cc(c2)C
ZINC31773436; 0.408; Clc1ccc2c(c1)c(=O)c(c(o2)c1ccc(cc1)C(=O)O)O
ZINC05580455; 0.408; Cc1cc2c(cc1C)oc(c(c2=O)O)c1ccco1
ZINC01961563; 0.408; Cc1cc(C)c2c(c1)c(=O)c(c(o2)c1ccc(cc1)C(=O)O)O
ZINC04085032; 0.408; COc1ccc(cc1OC)c1oc2c(c(=O)c1O)ccc1c2cccc1
ZINC05998754; 0.408; COc1cc(O)c2c(c1)oc(c(c2=O)O)c1ccc(cc1)O
ZINC31773434; 0.408; CCc1ccc2c(c1)c(=O)c(c(o2)c1ccc(cc1)C(=O)O)O
ZINC31773440; 0.408; Brc1ccc2c(c1)c(=O)c(c(o2)c1ccc(cc1)C(=O)O)O
ZINC21997163; 0.405; COc1ccc2c(c1)oc(c(c2=O)I)c1ccccc1
ZINC12000373; 0.402; C[C@@H](C(=O)N1CCCC1)Oc1c(oc2c(c1=O)cccc2)c1ccccc1
ZINC00150945; 0.401; O=C(c1cccnc1)Oc1c(oc2c(c1=O)cccc2)c1ccccc1
ZINC00057876; 0.401; Cc1ccc(cc1)c1cc(=O)c2c(o1)cccc2
ZINC00057695; 0.400; Oc1ccc2c(c1)c(=O)cc(o2)c1ccc(c(c1)O)O
ZINC95775448; 0.400; Fc1ccc(cc1)c1cc(=O)c2c(o1)ccc(c2)O
ZINC00151092; 0.400; Clc1ccc(cc1)c1cc(=O)c2c(o1)ccc(c2)O
ZINC00039312; 0.400; COc1ccc2c(c1)c(=O)cc(o2)c1ccc(cc1)O
ZINC01977923; 0.400; CCOc1ccc2c(c1)c(=O)cc(o2)c1ccccc1
ZINC05934539; 0.398; Oc1cc(O)c2c(c1O)oc(cc2=O)c1ccccc1
ZINC36143115; 0.398; Nc1cccc(c1)c1cc(=O)c2c(o1)cc(cc2)Cl
ZINC05729964; 0.398; CC(=O)[C@H](Oc1cc(O)c2c(c1)oc(cc2=O)c1ccccc1)C
ZINC00057659; 0.396; Oc1ccc(cc1O)c1cc(=O)c2c(o1)cccc2
ZINC00038936; 0.396; Oc1ccc(cc1O)c1cc(=O)c2c(o1)ccc1c2cccc1
ZINC00039294; 0.396; Oc1cc(ccc1O)c1cc(=O)c2c(o1)c1ccccc1cc2
ZINC03872070; 0.396; Oc1cc(O)c2c(c1)oc(cc2=O)c1ccccc1
ZINC00522115; 0.396; Cc1ccc2c(c1)c(=O)cc(o2)c1ccccc1F
ZINC03187626; 0.394; [O-][N+](=O)c1ccc(cc1)c1oc2ccccc2c(=O)c1O
ZINC00057883; 0.394; COc1cccc(c1)c1oc2cc(OC)ccc2c(=O)c1O
ZINC00039119; 0.394; COc1c(oc2c(c1=O)ccc1c2cco1)c1ccccc1
ZINC48056982; 0.393; Oc1c(C)cc2c(c1O)c(=O)cc(o2)c1ccccc1
ZINC36143180; 0.392; Cc1ccc2c(c1)oc(cc2=O)c1ccc(c(c1)N)C
ZINC14807359; 0.390; COc1cc(OC)c2c(c1)oc(cc2=O)c1ccccc1OC
ZINC21983697; 0.390; CCOC(=O)Oc1cc(C)c2c(c1)oc(cc2=O)c1ccccc1
ZINC12000369; 0.389; C[C@H](C(=O)N1CCCC1)Oc1c(oc2c(c1=O)cccc2)c1ccccc1
ZINC05729892; 0.388; CC(=O)[C@@H](Oc1cc(O)c2c(c1)oc(cc2=O)c1ccccc1)C
ZINC00039291; 0.387; COc1ccc2c(c1)c(=O)cc(o2)c1ccccc1OC
ZINC95775446; 0.384; Oc1ccc2c(c1)c(=O)cc(o2)c1cccc(c1)F
ZINC00151093; 0.384; Oc1ccc2c(c1)c(=O)cc(o2)c1cccc(c1)Br
ZINC03871633; 0.384; Oc1cc2oc(cc(=O)c2c(c1O)O)c1ccccc1
ZINC00057768; 0.384; Oc1cc(C)c2c(c1)oc(cc2=O)c1ccccc1
ZINC00057667; 0.384; COc1ccc(cc1)c1cc(=O)c2c(o1)ccc(c2)OC
ZINC00039320; 0.382; Oc1cccc(c1)c1cc(=O)c2c(o1)c(O)c(cc2)O
ZINC97439024; 0.382; Oc1ccc(c(c1O)O)c1cc(=O)c2c(o1)cccc2
ZINC96319614; 0.381; COc1c(OC)ccc2c1oc(cc2=O)c1ccc(cc1)F
ZINC31170168; 0.380; COc1cc(OC)c2c(c1OC)oc(c(c2=O)OC)c1ccccc1O
ZINC05579608; 0.379; Oc1ccc(cc1)c1cc(=O)c2c(o1)ccc(c2)Br
ZINC02573897; 0.379; Cc1ccc2c(c1)c(=O)cc(o2)c1cc(O)cc(c1)O
ZINC41195139; 0.379; COc1ccc2c(c1)oc(c(c2=O)O)c1ccc(cc1)C(=O)O
ZINC02553976; 0.379; COc1ccc2c(c1)c(=O)c(c(o2)c1ccccc1OC)OC
ZINC32616568; 0.379; CCOCc1ccc2c(c1)c(=O)c(c(o2)c1ccc(cc1)F)O
ZINC01420826; 0.378; COc1cccc(c1N)c1cc(=O)c2c(o1)cccc2
ZINC05729970; 0.378; COC(=O)[C@H](Oc1cc(O)c2c(c1)oc(cc2=O)c1ccccc1)C
ZINC00522078; 0.377; Fc1ccc2c(c1)c(=O)cc(o2)c1ccccc1F
ZINC36143119; 0.377; Fc1ccc2c(c1)c(=O)cc(o2)c1cccc(c1)N
ZINC48057096; 0.377; COc1cc(OC)c(cc1c1oc2ccccc2c(=O)c1OC)OC
ZINC29549422; 0.375; Fc1cccc(c1)c1cc(=O)c2c(o1)ccc(c2)F
ZINC01941783; 0.374; NC(=O)COc1c(oc2c(c1=O)cc(cc2)C)c1ccc(cc1)C
ZINC14807241; 0.374; COc1ccccc1c1cc(=O)c2c(o1)ccc(c2OC)OC
ZINC36143255; 0.373; Fc1ccc2c(c1)c(=O)cc(o2)c1ccc(c(c1)N)F
ZINC36143114; 0.373; Clc1ccc2c(c1)c(=O)cc(o2)c1cccc(c1)N
ZINC04887558; 0.372; Oc1ccc(cc1)c1cc(=O)c2c(o1)c(O)c(c(c2O)O)O
ZINC39119553; 0.371; Cc1cccc(c1)c1cc(=O)c2c(o1)cccc2
ZINC27100979; 0.370; Nc1cccc(c1)c1cc(=O)c2c(o1)cccc2N
ZINC00112021; 0.370; CSc1ccc(cc1)c1cc(=O)c2c(o1)cccc2
ZINC00520853; 0.370; COc1ccc2c(c1)oc(cc2=O)c1ccccc1F
ZINC02888825; 0.369; Oc1ccc2c(c1)c(=O)cc(o2)c1ccco1
ZINC03129285; 0.369; O=c1c(OS(=O)(=O)c2ccccc2)c(oc2c1cccc2)c1ccccc1
ZINC00280871; 0.369; COc1ccc(cc1)c1cc(=O)c2c(o1)cc(cc2)C
ZINC05729896; 0.369; COC(=O)[C@@H](Oc1cc(O)c2c(c1)oc(cc2=O)c1ccccc1)C
ZINC00112026; 0.369; CCOc1ccc(cc1)c1cc(=O)c2c(o1)ccc(c2)O
ZINC05004393; 0.367; Oc1cc(O)c(c(c1)O)c1cc(=O)c2c(o1)cc(cc2O)O
ZINC00950327; 0.366; COc1ccc(cc1Br)c1oc2ccc(cc2c(=O)c1O)C
ZINC00057892; 0.366; COc1cc(ccc1OC)c1oc2ccc(cc2c(=O)c1O)C
ZINC05998597; 0.366; COc1c(oc2c(c1=O)c(O)cc(c2)O)c1ccccc1
ZINC01987762; 0.366; CCc1ccc2c(c1)c(=O)c(c(o2)c1ccco1)O
ZINC72194141; 0.366; CCCc1ccc2c(c1)c(=O)c(c(o2)c1ccc(c(c1)O)O)O
ZINC00038935; 0.364; Oc1cccc(c1)c1cc(=O)c2c(o1)cc(cc2)O
ZINC35855779; 0.364; Oc1ccc(cc1)c1oc2ccccc2c(=O)c1C
ZINC95869795; 0.364; Oc1ccc(cc1)c1cc(=O)c2c(o1)ccc(c2)Cl
ZINC14807381; 0.364; Oc1c(O)cc(cc1O)c1cc(=O)c2c(o1)cccc2
ZINC20272605; 0.364; Cc1cc(C)c2c(c1)c(=O)cc(o2)c1ccc(cc1)O
ZINC00057693; 0.364; COc1ccc(cc1)c1cc(=O)c2c(o1)ccc(c2)C
ZINC98179005; 0.364; COc1c(C)oc2c(c1=O)cccc2
ZINC00112009; 0.364; CCOc1ccc(cc1)c1cc(=O)c2c(o1)cccc2
ZINC55007510; 0.363; CCn1ccc(n1)c1oc2ccccc2c(=O)c1O
ZINC36143179; 0.362; Cc1ccc(cc1N)c1cc(=O)c2c(o1)c(C)ccc2
ZINC40940172; 0.362; COc1cc(OC)c(cc1c1oc2ccccc2c(=O)c1O)OC
ZINC01621298; 0.360; Clc1ccc2c(c1)c(=O)c(c(o2)c1ccccc1)Cl
ZINC00058075; 0.360; Cc1ccc2c(c1)c(=O)cc(o2)c1ccccc1Cl
ZINC12952350; 0.357; COc1ccc(cc1)c1oc2ccccc2c(=O)c1OS(=O)(=O)C
ZINC00431626; 0.354; Cc1ccc(cc1)c1cc(=O)c2c(o1)cc(cc2)C
ZINC00057757; 0.353; Oc1cccc(c1)c1cc(=O)c2c(o1)cc(c(c2)O)O
ZINC95775445; 0.353; Oc1ccc2c(c1)c(=O)cc(o2)c1cccc(c1)Cl
ZINC06536302; 0.353; Oc1ccc(cc1)c1cc(=O)c2c(o1)c(O)c(cc2O)O
ZINC05061534; 0.353; COc1ccc2c(c1)c(=O)cc(o2)c1ccccc1C
ZINC01859102; 0.353; COc1ccc(cc1)c1cc(=O)c2c(o1)c1cc(OC)c(cc1cc2)OC
ZINC02387185; 0.353; CNc1ccc(cc1)c1cc(=O)c2c(o1)ccc(c2)O
ZINC01978706; 0.352; O=C(Nc1ccccc1)COc1c(oc2c(c1=O)cccc2)c1ccccc1
ZINC05607557; 0.352; Clc1ccc2c(c1)c(=O)c(c(o2)c1ccco1)O
ZINC01788344; 0.352; Cc1cc(C)c2c(c1)c(=O)c(c(o2)c1ccco1)O
ZINC00057864; 0.352; COc1cccc(c1)c1oc2ccc(cc2c(=O)c1OC)OC
ZINC00057769; 0.352; COc1ccc2c(c1)c(=O)c(c(o2)c1ccc(c(c1)OC)OC)O
ZINC01910285; 0.352; COc1cc(ccc1OC)c1oc2cc(C)ccc2c(=O)c1O
ZINC05732763; 0.352; COc1cc(ccc1O)c1oc2cc(O)ccc2c(=O)c1O
